6,Länskod,Länsnamn,Kommunkod ,Kommunnamn,Tätortskod,Beteckning på tätort,Del av tätort i annan kommun: 1=Ja,Befolkning 2020-12-31,"Andel av total befolkning i kommun 2020-12-31",Landareal i hektar,Andel av total landareal kommun 
248,03,Uppsala,0381,Enköping,0381TB104,Haga,,295,0.006379757785467128,37,0.00031412504388756264
249,03,Uppsala,0381,Enköping,0381TB105,Hummelsta,,945,0.020436851211072665,77,0.0006502980450313339
250,03,Uppsala,0381,Enköping,0381TB106,Lillkyrka,,279,0.006033737024221453,43,0.0003649213172489642
251,03,Uppsala,0381,Enköping,0381TB107,Bredsand,,1664,0.035986159169550176,234,0.0019817870752411684
252,03,Uppsala,0381,Enköping,0381TB108,Örsundsbro,,1422,0.030752595155709342,140,0.0011923328884249794
253,03,Uppsala,0381,Enköping,0381TB109,Örsundsbro norra,,561,0.01213235294117647,37,0.00030992321023825013
254,03,Uppsala,0381,Enköping,0381TB131,Märsön,,228,0.004930795847750865,180,0.0015243464901110088
255,03,Uppsala,0381,Enköping,0381TB134,Skolsta,,226,0.004887543252595156,28,0.00023937466938460494
256,03,Uppsala,0381,Enköping,0381TC101,Enköping,,25071,0.5421929065743945,1188,0.010078459971530052
257,03,Uppsala,0382,Östhammar,0382TB101,Alunda,,2642,0.11873623657363715,326,0.0022099503717069495
258,03,Uppsala,0382,Östhammar,0382TB102,Dannemora,,238,0.010696148487708418,68,0.0004580345980642674
259,03,Uppsala,0382,Östhammar,0382TB103,Gimo,,2796,0.12565727383038963,335,0.002269339117265001
260,03,Uppsala,0382,Östhammar,0382TB104,Hargshamn,,292,0.013123005707608647,175,0.0011870560340308295
261,03,Uppsala,0380,Uppsala,0382TB106,Skoby,1,92,0.00039343308857803873,24,0.00011090084968233428
262,03,Uppsala,0382,Östhammar,0382TB106,Skoby,1,146,0.0065615028538043236,36,0.00024130670702867874
263,03,Uppsala,0382,Östhammar,0382TB107,Öregrund,,1597,0.07177205518853086,419,0.002840778617176091
264,03,Uppsala,0382,Östhammar,0382TB108,Österbybruk,,2375,0.10673677587524157,281,0.001903966424911453
265,03,Uppsala,0382,Östhammar,0382TC109,Östhammar,,4976,0.22363039863376927,491,0.0033273499245653746
266,04,Södermanland,0428,Vingåker,0428TB101,Baggetorp,1,478,0.05227471566054243,85,0.0022877432114661116
267,04,Södermanland,0483,Katrineholm,0428TB101,Baggetorp,1,90,0.0025888105853588378,36,0.0003534006532521583
268,04,Södermanland,0428,Vingåker,0428TB102,Högsjö,,651,0.07119422572178477,100,0.002697593620144547
269,04,Södermanland,0428,Vingåker,0428TB103,Marmorbyn,,388,0.04243219597550306,53,0.0014295292987927056
270,04,Södermanland,0428,Vingåker,0428TB104,Läppe,1,254,0.027777777777777776,135,0.0036337653612216175
271,18,Örebro,1880,Örebro,0428TB104,Läppe,1,0,0,2,1.2632075736228345e-05
272,04,Södermanland,0428,Vingåker,0428TC105,Vingåker,,4741,0.5184820647419073,422,0.011406216751333187
273,04,Södermanland,0461,Gnesta,0461TB101,Björnlunda,,830,0.07267314595919797,115,0.0025039043870323818
274,04,Södermanland,0461,Gnesta,0461TB103,Stjärnhov,,574,0.05025829612118028,112,0.0024255889221028973
275,04,Södermanland,0461,Gnesta,0461TC102,Gnesta,,6376,0.558269853778128,397,0.008603293240123978
276,04,Södermanland,0480,Nyköping,0480TB102,Bergshammar,,826,0.014473200049061694,66,0.0004665174531086737
277,04,Södermanland,0480,Nyköping,0480TB103,Buskhyttan,,208,0.0036445830632019765,39,0.000276487967524694
278,04,Södermanland,0480,Nyköping,0480TB104,Enstaberga,,441,0.007727216975346498,63,0.00044356730455298246
279,04,Södermanland,0480,Nyköping,0480TB105,Jönåker,,628,0.011003837325436737,82,0.0005765139344618191
280,04,Södermanland,0461,Gnesta,0480TB106,Kvegerö,1,18,0.0015760441292356187,38,0.0008263203291201449
281,04,Södermanland,0480,Nyköping,0480TB106,Kvegerö,1,206,0.003609538995286573,169,0.0011910323563261492
282,04,Södermanland,0488,Trosa,0480TB106,Kvegerö,1,0,0,2,0.00010977719831458444
283,04,Södermanland,0480,Nyköping,0480TB108,Nävekvarn,,779,0.01364966445304971,116,0.0008151461394410427
284,04,Södermanland,0480,Nyköping,0480TB111,Sjösa,,478,0.008375532231781465,58,0.00041090986343251894
285,04,Södermanland,0480,Nyköping,0480TB112,Skeppsvik och Sjöskogen,,214,0.0037497152669481873,142,0.0010041183393114618
286,04,Södermanland,0480,Nyköping,0480TB113,Stavsjö,,215,0.0037672373009058893,30,0.0002128809541397388
287,04,Södermanland,0480,Nyköping,0480TB114,Stigtomta,,1914,0.03353717299504126,179,0.0012601647448501727
288,04,Södermanland,0480,Nyköping,0480TB115,Svalsta,,1111,0.01946697972700671,82,0.0005746763718916505
289,04,Södermanland,0480,Nyköping,0480TB116,Tystberga,,895,0.01568222039214312,108,0.000761654530906294
290,04,Södermanland,0480,Nyköping,0480TB117,Vrena,,643,0.011266667834802263,101,0.0007091990623708349
291,04,Södermanland,0480,Nyköping,0480TB118,Ålberga,,219,0.0038373254367366962,41,0.0002888730123733442
292,04,Södermanland,0480,Nyköping,0480TB143,Örstig,,260,0.00455572882900247,34,0.0002422100598339131
293,04,Södermanland,0480,Nyköping,0480TC107,Nyköping,,38780,0.6795044768796762,1830,0.012899731534011612
294,04,Södermanland,0481,Oxelösund,0481TB101,Inskogen,,221,0.01842434347644852,21,0.005917589928674793
295,04,Södermanland,0481,Oxelösund,0481TC102,Oxelösund,,11420,0.9520633597332222,1214,0.34721705856445867
296,04,Södermanland,0482,Flen,0482TB101,Bettna,,375,0.022822713164140952,70,0.000972092092905813
297,04,Södermanland,0482,Flen,0482TB103,Hälleforsnäs,,1615,0.09828981802690037,223,0.003097593530595999
298,04,Södermanland,0482,Flen,0482TB104,Malmköping,,2180,0.13267603919420606,146,0.002032239838766007
299,04,Södermanland,0482,Flen,0482TB105,Mellösa,,544,0.033108149230113806,100,0.0013923956719379888
300,04,Södermanland,0482,Flen,0482TB106,Orrhammar,,248,0.015093420972551884,109,0.0015238527674961892
301,04,Södermanland,0482,Flen,0482TB107,Skebokvarn,,204,0.012415555961292679,67,0.0009275506316524578
302,04,Södermanland,0482,Flen,0482TB108,Sparreholm,,739,0.04497596007546711,119,0.0016544468452733005
303,04,Södermanland,0482,Flen,0482TC102,Flen,,6577,0.40027995861481347,441,0.006136460093153026
304,04,Södermanland,0483,Katrineholm,0483TB101,Bie,,518,0.01490004314684309,63,0.0006206346469125713
305,04,Södermanland,0483,Katrineholm,0483TB102,Björkvik,,436,0.012541349057960593,119,0.001169312932332021
306,04,Södermanland,0483,Katrineholm,0483TB103,Djulö kvarn,,229,0.0065870847116352655,61,0.0006002892646124167
307,04,Södermanland,0483,Katrineholm,0483TB104,Forssjö,,605,0.0174025600460233,55,0.000539504089516937
308,04,Södermanland,0483,Katrineholm,0483TB106,Sköldinge,,657,0.018898317273119518,122,0.0011984099759723907
309,04,Södermanland,0483,Katrineholm,0483TB107,Strångsjö,,354,0.010182654969078097,50,0.0004949311048082766
310,04,Södermanland,0483,Katrineholm,0483TB108,Valla,,1475,0.0424277290378254,131,0.0012816816365792973
311,04,Södermanland,0483,Katrineholm,0483TB109,Äsköping,,332,0.009549834603768157,51,0.0004955036342383972
312,04,Södermanland,0483,Katrineholm,0483TC105,Katrineholm,,24483,0.7042427729037826,1185,0.011618033853547559
313,04,Södermanland,0484,Eskilstuna,0484TB101,Alberga,,416,0.0038887590558541714,57,0.0005161262164789192
314,04,Södermanland,0484,Eskilstuna,0484TB103,Bälgviken,,217,0.002028511334423931,41,0.0003750132979569791
315,04,Södermanland,0484,Eskilstuna,0484TB105,Hållsta,,888,0.008301004907688713,100,0.0009066951689999845
316,04,Södermanland,0484,Eskilstuna,0484TB106,Hällberga,,610,0.005702266884786165,65,0.0005945455190203974
317,04,Södermanland,0484,Eskilstuna,0484TB107,Hällbybrunn,,3394,0.03172703902781024,302,0.0027484990357276324
318,04,Södermanland,0484,Eskilstuna,0484TB108,"Kullersta, Kolsta och Hensta",,493,0.004608553400327179,347,0.0031506019769174743
319,04,Södermanland,0484,Eskilstuna,0484TB109,Kjulaås,,956,0.008936667445664875,119,0.0010820036134072503
320,04,Södermanland,0484,Eskilstuna,0484TB111,Skiftinge,,5150,0.048142089273194674,201,0.0018246797351865304
321,04,Södermanland,0484,Eskilstuna,0484TB112,Sundbyholm,,1100,0.010282776349614395,342,0.003113358604755622
322,04,Södermanland,0484,Eskilstuna,0484TB113,Torshälla,,9444,0.08828230895068942,938,0.00852859583576182
323,04,Södermanland,0484,Eskilstuna,0484TB115,Tumbo,,343,0.0032063566253797615,66,0.0006034226440793859
324,04,Södermanland,0484,Eskilstuna,0484TB116,Udden,,357,0.003337228324374854,122,0.0011100816244511466
325,04,Södermanland,0484,Eskilstuna,0484TB118,Ärla,,1302,0.012171068006543585,146,0.001329886624119266
326,04,Södermanland,0484,Eskilstuna,0484TB159,Gredbylund och Odlaren*,,700,0.006543584949754616,108,0.000983112276582957
327,04,Södermanland,0484,Eskilstuna,0484TC104,Eskilstuna,,69948,0.6538724000934798,2919,0.02654335861384824
328,04,Södermanland,0486,Strängnäs,0486TB101,Abborrberget,,3039,0.08149637972646823,177,0.002396480745012128
329,04,Södermanland,0486,Strängnäs,0486TB102,Sanda,,289,0.007750067042102441,96,0.0012935039345317292
330,04,Södermanland,0486,Strängnäs,0486TB103,Härad,,556,0.014910163582729955,86,0.0011623095949445605
331,04,Södermanland,0486,Strängnäs,0486TB104,Kalkudden,,285,0.007642799678197908,185,0.002506254579263647
332,04,Södermanland,0486,Strängnäs,0486TB105,Marielund,,1150,0.030839367122552964,53,0.0007140411906159873
333,04,Södermanland,0486,Strängnäs,0486TB106,Mariefred,,4206,0.11279163314561545,284,0.0038410968294216603
334,04,Södermanland,0486,Strängnäs,0486TB107,Merlänna,,393,0.010539018503620273,52,0.0007065304205125042
335,04,Södermanland,0486,Strängnäs,0486TB108,Stallarholmen,,1864,0.049986591579511935,219,0.0029581180901895655
336,04,Södermanland,0486,Strängnäs,0486TB110,Husby och Tuna,,266,0.007133279699651381,161,0.002174755453626574
337,04,Södermanland,0486,Strängnäs,0486TB112,Åkers styckebruk,,3000,0.08045052292839903,293,0.003962813775507099
338,04,Södermanland,0486,Strängnäs,0486TC109,Strängnäs,,14803,0.396969696969697,831,0.011237372661473103
339,04,Södermanland,0488,Trosa,0488TB103,Vagnhärad,,3976,0.277867076665036,329,0.01573773266379517
340,04,Södermanland,0488,Trosa,0488TB104,Sund,,343,0.023970927388356978,116,0.005549890011957405
341,04,Södermanland,0488,Trosa,0488TB105,Västerljung,,388,0.027115801243972323,42,0.002030110093225683
342,04,Södermanland,0488,Trosa,0488TB107,Åda,,215,0.015025508421273325,58,0.0027491655873447536
343,04,Södermanland,0488,Trosa,0488TB108,Lagnöviken,,201,0.01404710322174855,96,0.004577998279778408
344,04,Södermanland,0488,Trosa,0488TB110,Stensund,,270,0.018869243133692083,83,0.00397888019215994
345,04,Södermanland,0488,Trosa,0488TC102,Trosa,,7295,0.5098189950380879,762,0.036438242467098016
346,05,Östergötland,0509,Ödeshög,0509TB101,Hästholmen,,320,0.059947545897339825,46,0.0010521380647545429
347,05,Östergötland,0509,Ödeshög,0509TC103,Ödeshög,,2711,0.5078681153990259,272,0.006259189579851603
348,05,Östergötland,0512,Ydre,0512TB102,Hestra,,473,0.12694578636607623,78,0.0011541173026529037
349,05,Östergötland,0512,Ydre,0512TB103,Rydsnäs,,282,0.07568438003220612,87,0.0012834463419975695
350,05,Östergötland,0512,Ydre,0512TC104,Österbymo,,900,0.24154589371980675,142,0.0021028481263355475
351,05,Östergötland,0513,Kinda,0513TB101,Horn,,472,0.0472425182664398,93,0.0008257087714728154
352,05,Östergötland,0513,Kinda,0513TB103,Rimforsa,,2317,0.23190871784606146,280,0.0024793177681385298
353,05,Östergötland,0513,Kinda,0513TC102,Kisa,,3846,0.38494645180662596,488,0.004323087394377465
354,05,Östergötland,0560,Boxholm,0560TB102,Strålsnäs,,401,0.07369968755743429,69,0.0013141786968040184
355,05,Östergötland,0560,Boxholm,0560TC101,Boxholm,,3328,0.611652269803345,446,0.008477994245011559
356,05,Östergötland,0561,Åtvidaberg,0561TB101,Berg,,302,0.026428633937166362,54,0.0007928492867391912
357,05,Östergötland,0561,Åtvidaberg,0561TB102,Björsäter,,391,0.03421720486566903,72,0.0010551776644792373
358,05,Östergötland,0561,Åtvidaberg,0561TB103,Falerum,,232,0.020302791633849654,78,0.0011356284323177492
359,05,Östergötland,0561,Åtvidaberg,0561TB104,Grebo,,1071,0.0937253872407456,114,0.0016549555957148273
360,05,Östergötland,0561,Åtvidaberg,0561TC105,Åtvidaberg,,6934,0.606808436159972,566,0.008248982112001252
361,05,Östergötland,0562,Finspång,0562TB101,Borggård,,259,0.011899839191362279,47,0.0004451692676720438
362,05,Östergötland,0562,Finspång,0562TB102,Falla,,448,0.020583505628302322,74,0.0007004453370011043
363,05,Östergötland,0562,Finspång,0562TB104,Grytgöl,,323,0.014840339995405467,86,0.0008146064168177688
364,05,Östergötland,0562,Finspång,0562TB105,Hällestad,,322,0.014794394670342293,89,0.0008424530095263113
365,05,Östergötland,0562,Finspång,0562TB107,Igelfors,,221,0.010153916838961635,39,0.0003651860069000037
366,05,Östergötland,0562,Finspång,0562TB108,Ljusfallshammar,,318,0.014610613370089594,72,0.0006848309654489976
367,05,Östergötland,0562,Finspång,0562TB109,Lotorp,,660,0.030323914541695383,97,0.0009227887948002258
368,05,Östergötland,0562,Finspång,0562TB110,Butbro,,283,0.013002526992878474,39,0.00037289321596920835
369,05,Östergötland,0562,Finspång,0562TB111,Rejmyre,,884,0.04061566735584654,127,0.0012052547378061111
370,05,Östergötland,0562,Finspång,0562TB112,Sonstorp,,430,0.019756489777165175,66,0.000628183499995925
371,05,Östergötland,0562,Finspång,0562TC103,Finspång,,13261,0.6092809556627613,806,0.007635623851807796
372,05,Östergötland,0563,Valdemarsvik,0563TB101,Gryt,,332,0.042910688897505496,286,0.0038937209420249947
373,05,Östergötland,0563,Valdemarsvik,0563TB102,Gusum,,1110,0.14346645986816595,127,0.0017250356997004987
374,05,Östergötland,0563,Valdemarsvik,0563TB103,Ringarum,,606,0.07832493214424195,122,0.0016588433569659261
375,05,Östergötland,0563,Valdemarsvik,0563TC104,Valdemarsvik,,2751,0.35556417215975183,265,0.0036141073657246885
376,05,Östergötland,0580,Linköping,0580TB101,Askeby,,499,0.003031297079263255,58,0.00040316275017369285
377,05,Östergötland,0580,Linköping,0580TB102,Bankekind,,495,0.0030069981046799824,48,0.0003385322116138865
378,05,Östergötland,0580,Linköping,0580TB103,Bergs slussar,,1276,0.007751372892063955,112,0.0007858689683767006
379,05,Östergötland,0580,Linköping,0580TB104,Bestorp,,513,0.0031163434903047093,95,0.0006662849626840584
380,05,Östergötland,0580,Linköping,0580TB105,Brokind,,539,0.003274286825095981,80,0.0005581765895694659
381,05,Östergötland,0580,Linköping,0580TB106,Ekängen,,2698,0.01638965835641736,177,0.0012418826620946236
382,05,Östergötland,0580,Linköping,0580TB107,Gistad,,298,0.0018102736064538076,53,0.00037013730137385424
383,05,Östergötland,0580,Linköping,0580TB109,Kränge,,253,0.001536910142391991,52,0.0003662978495708107
384,05,Östergötland,0580,Linköping,0580TB110,Linghem,,3186,0.019354133255576614,199,0.0013960770635827787
385,05,Östergötland,0580,Linköping,0580TB112,Ljungsbro,,6785,0.04121713563687612,454,0.0031777171720567474
386,05,Östergötland,0580,Linköping,0580TB113,Malmslätt,,4963,0.03014895271419546,272,0.0019084778905847288
387,05,Östergötland,0580,Linköping,0580TB114,Nykil,,396,0.002405598483743986,50,0.00035179449898025506
388,05,Östergötland,0580,Linköping,0580TB115,Rappestad,,249,0.0015126111678087184,43,0.00030100125507070985
389,05,Östergötland,0580,Linköping,0580TB116,Sjögestad,,279,0.0016948534771832628,32,0.00022305099845357362
390,05,Östergötland,0580,Linköping,0580TB117,Skeda udde,,401,0.002435972201973077,37,0.0002609734642192788
391,05,Östergötland,0580,Linköping,0580TB118,Slaka,,557,0.0033836322107207075,113,0.0007915069813308232
392,05,Östergötland,0580,Linköping,0580TB119,Sturefors,,3291,0.01999198133838752,180,0.001261212992223044
393,05,Östergötland,0580,Linköping,0580TB120,Tallboda,,3334,0.0202531953151577,387,0.0027090687263273496
394,05,Östergötland,0580,Linköping,0580TB122,Vikingstad,,2485,0.015095737959858094,177,0.0012399636365673817
395,05,Östergötland,0580,Linköping,0580TB123,Västerlösa,,232,0.00140934052582981,43,0.00030355902194132545
396,05,Östergötland,0580,Linköping,0580TB140,Maspelösa,,215,0.0013060698838509015,29,0.00020440563437100788
397,05,Östergötland,0580,Linköping,0580TC111,Linköping,,115682,0.7027384944355348,3743,0.02621732053609449
398,05,Östergötland,0581,Norrköping,0581TB103,Eksund,,499,0.003477885111306263,60,0.0003998447054333964
399,05,Östergötland,0581,Norrköping,0581TB105,Djurön,,306,0.0021327311504202736,56,0.0003732502098403447
400,05,Östergötland,0581,Norrköping,0581TB106,Graversfors,,628,0.004376977655110888,148,0.000990554809441685
401,05,Östergötland,0581,Norrköping,0581TB107,Herstadberg,,237,0.0016518211851294276,37,0.00025085705714521597
402,05,Östergötland,0581,Norrköping,0581TB109,Kimstad,,1642,0.011444263231993755,166,0.0011078553279778162
403,05,Östergötland,0581,Norrköping,0581TB110,Krokek,,5127,0.03573370133400242,572,0.003829852229311977
404,05,Östergötland,0581,Norrköping,0581TB111,Lindö,,5198,0.036228550718577064,313,0.0020909170340851907
405,05,Östergötland,0581,Norrköping,0581TB113,Ljunga,,729,0.005080918328942416,93,0.0006203801171038246
406,05,Östergötland,0581,Norrköping,0581TB115,Marby och Marbystrand,,292,0.002035155215433725,64,0.0004265689922806317
407,05,Östergötland,0581,Norrköping,0581TB117,Norsholm,,556,0.003875158560894353,54,0.0003613488870533759
408,05,Östergötland,0581,Norrköping,0581TB118,Simonstorp,,261,0.0018190942165349391,45,0.0002989975699598276
409,05,Östergötland,0581,Norrköping,0581TB120,Skärblacka,,4018,0.028004293341139408,418,0.0027996642554484565
410,05,Östergötland,0562,Finspång,0581TB122,Svärtinge,1,72,0.0033080634045485873,21,0.00019724598761729258
411,05,Östergötland,0581,Norrköping,0581TB122,Svärtinge,1,3962,0.027613989601193215,534,0.0035750265035079097
412,05,Östergötland,0581,Norrköping,0581TB123,Vånga,,216,0.0015054572826496049,37,0.00024809397529068893
413,05,Östergötland,0581,Norrköping,0581TB124,Åby,,7157,0.04988221190705195,537,0.003592173667655979
414,05,Östergötland,0581,Norrköping,0581TB126,Öbonäs,,654,0.0045581901058001926,193,0.0012901116860432522
415,05,Östergötland,0581,Norrköping,0581TB127,Östra Husby,,882,0.006147283904152553,127,0.0008488147315481997
416,05,Östergötland,0581,Norrköping,0581TB135,Lundby och Malm,,227,0.0015821240887104644,40,0.000265211702247088
417,05,Östergötland,0581,Norrköping,0581TB160,Kartlandet och Ringstadmo,,256,0.0017842456683254575,83,0.00055501550202655
418,05,Östergötland,0581,Norrköping,0581TB161,Sidus*,,204,0.001421820766946849,41,0.0002735504558148422
419,05,Östergötland,0581,Norrköping,0581TC116,Norrköping,,98088,0.683644879354326,3755,0.025119558484942676
420,05,Östergötland,0582,Söderköping,0582TB101,Luddingsbo,,237,0.016215106732348113,59,0.0008785963886961075
421,05,Östergötland,0582,Söderköping,0582TB102,Snöveltorp,,478,0.032703886152162014,80,0.0011808841378036455
422,05,Östergötland,0582,Söderköping,0582TB103,Mogata,,315,0.021551724137931036,55,0.00081604759321144
423,05,Östergötland,0582,Söderköping,0582TB105,Västra Husby,,508,0.03475643130815544,54,0.0008075053209165252
424,05,Östergötland,0582,Söderköping,0582TB106,Östra Ryd,,465,0.0318144499178982,97,0.0014330333663858245
425,05,Östergötland,0582,Söderköping,0582TC104,Söderköping,,7547,0.516351943076081,508,0.0075434664015340165
426,05,Östergötland,0583,Motala,0583TB101,Borensberg,,3093,0.07087534372135655,298,0.0030304506907312843
427,05,Östergötland,0583,Motala,0583TB102,Fornåsa,,436,0.00999083409715857,61,0.0006219150203014438
428,05,Östergötland,0583,Motala,0583TB103,Fågelsta,,303,0.006943171402383134,55,0.0005547813453164055
